1431338257 10813580 INTC 29 36fd2d0f TeOS 00004a00 33 33 40637960
1431338257 11119144 INTC 69 d1a2f06a TEST 00000501 1 1 5175
1431338257 10715502 INTC 9 4fb2d0d2 GEN5 00000411 2 2 10572
1431338257 10871367 INTC 32 36fd2d0f GEN2 00005700 2 2 18174
1431338257 10194050 INTC 55 a34e62d7 TeOS 00004703 33 33 40641363
1431338257 10664625 INTC 90 193db70e RESZ 00005610 1 1 288019
1431338257 10608178 INTC 95 b3c2d60d TEST 00004f00 1 1 18224
1431338257 10099180 INTC 9 4fb2d0d2 GEN5 00000b11 2 2 9237
1431338257 10694655 INTC 31 36fd2d0f GEN1 00000412 5 5 85860
1431338257 11825556 INTC 63 a34e62d7 RESY 00005b11 1 1 292528
1431338257 10371906 INTC 22 ce8e224b GEN5 00001801 2 2 8267
1431338257 10933766 INTC 58 a34e62d7 GEN2 00004813 2 2 20601
1431338257 10765548 INTC 3 4fb2d0d2 TeOS 00001010 33 33 40659016
1431338257 11664699 INTC 38 36fd2d0f RESZ 00000912 1 1 292537
1431338257 11484016 INTC 86 193db70e GEN4 00000210 4 4 62485
1431338257 11626519 INTC 5 4fb2d0d2 GEN1 00001d13 5 5 84086
1431338257 11285839 INTC 86 193db70e GEN4 00000a01 4 4 53766
1431338257 11297746 INTC 23 ce8e224b RESX 00005a12 1 1 70674
1431338257 10937024 INTC 54 a34e62d7 MaOS 00004e13 12 12 209742369
1431338257 11257543 INTC 34 36fd2d0f GEN4 00000902 5 4 81217
1431338257 11232685 INTC 87 193db70e GEN5 00000f03 2 2 10234
1431338257 10977243 INTC 5 4fb2d0d2 GEN1 00000c11 5 5 74996
1431338257 11297746 INTC 10 4fb2d0d2 RESX 00000401 1 1 84390
1431338257 10504131 INTC 2 4fb2d0d2 MaOS 00004113 12 12 209736865
1431338257 10871866 INTC 66 d1a2f06a TOK2 00001c10 3 3 3521
1431338257 11451128 INTC 74 d1a2f06a GEN5 00000e02 2 2 9474
1431338257 11823556 INTC 63 a34e62d7 RESY 00001100 1 1 282535
1431338257 10546686 INTC 51 6b8d1395 RESZ 00001102 1 1 288614
1431338257 11171864 INTC 93 b3c2d60d MaOS 00005311 12 12 209715536
1431338257 10731643 INTC 32 36fd2d0f GEN2 00000912 2 2 39388
1431338257 10092388 INTC 90 193db70e RESZ 00000a02 1 1 294038
1431338257 11484016 INTC 95 b3c2d60d TEST 00005a03 1 1 12582
1431338257 10745711 INTC 71 d1a2f06a GEN2 00004a11 2 2 19946
1431338257 10041437 INTC 64 a34e62d7 RESZ 00000f02 1 1 265333
1431338257 10383648 INTC 35 36fd2d0f GEN5 00001902 2 2 10909
1431338257 11823556 INTC 102 b3c2d60d RESY 00000603 1 1 281864
1431338257 10434369 INTC 41 6b8d1395 MaOS 00005a01 12 12 209739177
1431338257 10765548 INTC 94 b3c2d60d TeOS 00000013 33 33 40632688
1431338257 10519407 INTC 39 6b8d1395 TOK1 00000b10 3 3 3244
1431338257 10061611 INTC 101 b3c2d60d RESX 00005312 1 1 70407
1431338257 11689869 INTC 64 a34e62d7 RESZ 00004002 1 1 267313
1431338257 11988208 INTC 49 6b8d1395 RESX 00005700 1 1 80294
1431338257 10213512 INTC 46 6b8d1395 GEN3 00005b02 6 6 42263
1431338257 10541644 INTC 94 b3c2d60d TeOS 00001302 33 33 40650768
1431338257 10888920 INTC 86 193db70e GEN4 00004b10 5 4 77132
1431338257 10618183 INTC 3 4fb2d0d2 TeOS 00005313 33 33 40654907
1431338257 11484016 INTC 86 193db70e GEN4 00001b11 5 4 77656
1431338257 10962639 INTC 82 193db70e TEST 00001d01 1 1 12206
1431338257 10145233 INTC 66 d1a2f06a TOK2 00000311 3 3 3627
1431338257 11232685 INTC 60 a34e62d7 GEN4 00001101 5 4 72237
1431338257 11327842 INTC 84 193db70e GEN2 00004202 2 2 38503
1431338257 10388439 INTC 67 d1a2f06a MaOS 00005c00 12 12 209719740
1431338257 10771180 INTC 54 a34e62d7 MaOS 00001500 12 12 209718799
1431338257 11767531 INTC 64 a34e62d7 RESZ 00004a11 1 1 275993
1431338257 11008060 INTC 64 a34e62d7 RESZ 00000e12 1 1 293357
1431338257 11971688 INTC 80 193db70e MaOS 00004603 12 12 209724783
1431338257 11055240 INTC 71 d1a2f06a GEN2 00000813 2 2 39978
1431338257 11091209 INTC 8 4fb2d0d2 GEN4 00000010 5 4 70295
1431338257 11754794 INTC 24 ce8e224b RESY 00000312 1 1 286507
1431338257 10041437 INTC 77 d1a2f06a RESZ 00005710 1 1 279264
1431338257 10383535 INTC 35 36fd2d0f GEN5 00005012 2 2 8962
1431338257 11888190 INTC 45 6b8d1395 GEN2 00005e12 2 2 29537
1431338257 11828473 INTC 67 d1a2f06a MaOS 00001402 12 12 209721532
1431338257 10635378 INTC 55 a34e62d7 TeOS 00000501 33 33 40644899
1431338257 10786538 INTC 36 36fd2d0f RESX 00004110 1 1 96670
1431338257 11381482 INTC 101 b3c2d60d RESX 00005c03 1 1 82165
1431338257 11415306 INTC 15 ce8e224b MaOS 00001003 12 12 209727136
1431338257 11778639 INTC 32 36fd2d0f GEN2 00005313 2 2 27188
1431338257 10884434 INTC 101 b3c2d60d RESX 00001c13 1 1 77760
1431338257 10541644 INTC 42 6b8d1395 TeOS 00004312 33 33 40656564
1431338257 11825556 INTC 102 b3c2d60d RESY 00001212 1 1 262787
1431338257 11738993 INTC 32 36fd2d0f GEN2 00000a02 2 2 27990
1431338257 11988208 INTC 62 a34e62d7 RESX 00004910 2 1 67392
1431338257 10745711 INTC 14 ce8e224b TOK2 00004812 3 3 3768
1431338257 10888920 INTC 46 6b8d1395 GEN3 00004e10 6 6 50865
1431338257 11119144 INTC 95 b3c2d60d TEST 00004f00 1 1 8148
1431338257 10786538 INTC 23 ce8e224b RESX 00005612 2 1 71947
1431338257 10596680 INTC 44 6b8d1395 GEN1 00004911 5 5 82508
1431338257 11976013 INTC 86 193db70e GEN4 00000500 5 4 71998
1431338257 11754794 INTC 102 b3c2d60d RESY 00005602 1 1 280569
1431338257 10042570 INTC 32 36fd2d0f GEN2 00001c10 2 2 33562
1431338257 10343952 INTC 44 6b8d1395 GEN1 00004b11 5 5 74516
1431338257 11823556 INTC 37 36fd2d0f RESY 00005500 1 1 269998
1431338257 10371906 INTC 46 6b8d1395 GEN3 00004002 6 6 55456
1431338257 10958452 INTC 8 4fb2d0d2 GEN4 00005413 5 4 64329
1431338257 11461284 INTC 36 36fd2d0f RESX 00005d03 2 1 92320
1431338257 10745711 INTC 82 193db70e TEST 00001910 1 1 28558
1431338257 10002092 INTC 94 b3c2d60d TeOS 00004013 33 33 40654620
1431338257 10871866 INTC 32 36fd2d0f GEN2 00000302 2 2 25219
1431338257 11484016 INTC 0 4fb2d0d2 TOK1 00001010 3 3 2943
1431338257 10541644 INTC 42 6b8d1395 TeOS 00005413 33 33 40635370
1431338257 10969016 INTC 6 4fb2d0d2 GEN2 00001112 2 2 25619
1431338257 11467210 INTC 41 6b8d1395 MaOS 00004112 12 12 209723535
1431338257 10212345 INTC 96 b3c2d60d GEN1 00000c03 5 5 82270
1431338257 11197833 INTC 5 4fb2d0d2 GEN1 00005411 5 5 78213
1431338257 11107423 INTC 21 ce8e224b GEN4 00004901 5 4 51668
1431338257 10635528 INTC 34 36fd2d0f GEN4 00000102 5 4 73321
1431338257 10583770 INTC 3 4fb2d0d2 TeOS 00004c10 33 33 40644297
1431338257 10145233 INTC 72 d1a2f06a GEN3 00004a00 6 6 35545
1431338257 10173286 INTC 64 a34e62d7 RESZ 00001c10 1 1 265566
1431338257 11451128 INTC 59 a34e62d7 GEN3 00000f02 6 6 48194
1431338257 10933766 INTC 40 6b8d1395 TOK2 00005610 3 3 1211
1431338257 10203085 INTC 99 b3c2d60d GEN4 00004410 5 4 60334
1431338257 11224757 INTC 72 d1a2f06a GEN3 00000311 6 6 44836
1431338257 11754794 INTC 89 193db70e RESY 00000503 1 1 276121
1431338257 10786538 INTC 88 193db70e RESX 00001600 2 1 83884
1431338257 11583330 INTC 55 a34e62d7 TeOS 00005402 33 33 40661277
1431338257 11353576 INTC 87 193db70e GEN5 00000b03 2 2 9568
1431338257 11461284 INTC 49 6b8d1395 RESX 00004b12 2 1 88035
1431338257 11353576 INTC 61 a34e62d7 GEN5 00005f12 2 2 9754
1431338257 11182782 INTC 80 193db70e MaOS 00000a12 12 12 209719313
